"gender","ethnicity","birth","grade","star","read","math","lunch","school","degree","ladder","experience","tethnicity","system","schoolid","id"
"female","cauc",1980.25,"2nd","small",569,552,"non-free","rural","bachelor","level1",21,"cauc",12,35,"1423"
"male","cauc",1978.75,"2nd","regular",NA,NA,"free","rural","master","level3",18,"cauc",35,70,"1424"
"female","cauc",1979.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1425"
"female","cauc",1979.75,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1426"
"female","afam",1979.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1427"
"male",NA,1980.25,"2nd","regular",608,561,NA,"suburban","bachelor","level1",12,"cauc",12,36,"1428"
"male","cauc",1980.25,"2nd","small",588,559,"free","rural","bachelor","apprentice",0,"cauc",40,77,"1429"
"female","cauc",1980.5,"2nd","regular+aide",732,607,"non-free","suburban","master","notladder",22,"cauc",28,61,"1430"
"male","cauc",1980.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1431"
"male","cauc",1979.5,"2nd","regular",571,611,"non-free","rural","bachelor","level1",18,"cauc",5,7,"1432"
"female","asian",1979.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1433"
"male","cauc",1980.25,"2nd","regular+aide",599,620,"free","rural","bachelor","level1",15,"cauc",30,63,"1434"
"female","cauc",1979.5,"2nd","regular+aide",571,632,"non-free","rural","master","level1",21,"afam",38,74,"1435"
"female","cauc",1980.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1436"
"female","cauc",1979.75,"2nd","regular+aide",614,572,"free","urban","master","level1",18,"cauc",7,10,"1437"
"female","afam",1980.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1438"
"male","cauc",1980,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1439"
"male","cauc",1979.5,"2nd","regular+aide",NA,NA,"free","urban","bachelor","level2",12,"cauc",2,2,"1440"
"female","cauc",1980,"2nd","regular",669,607,"non-free","rural","master","level1",17,"cauc",41,79,"1441"
"male","cauc",1979.75,"2nd","regular",560,570,"free","rural","bachelor","notladder",23,"cauc",3,3,"1442"
"male","cauc",1979.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1443"
"female","afam",1979.75,"2nd","regular",579,538,"free","inner-city","bachelor","level1",12,"afam",11,22,"1444"
"male","afam",1980.5,"2nd","small",575,540,"free","inner-city","master","level1",33,"afam",11,19,"1445"
"female","afam",1980.5,"2nd","small",622,579,"free","inner-city","bachelor","notladder",19,"cauc",11,14,"1446"
"female","cauc",1979.5,"2nd","small",541,561,"free","suburban","bachelor","level1",14,"cauc",4,4,"1447"
"female","cauc",1980.25,"2nd","regular+aide",709,596,"free","rural","master","probation",13,"cauc",36,72,"1448"
"male","afam",1980.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1449"
"female","cauc",1980,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1450"
"male","afam",1980.25,"2nd","regular",584,577,"non-free","suburban","bachelor","level1",2,"afam",11,23,"1451"
"female","cauc",1980.25,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1452"
"female","afam",1979.25,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1453"
"male","cauc",1980.25,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1454"
"female","afam",1979.5,"2nd","regular",571,561,"free","suburban","bachelor","level1",3,"afam",18,44,"1455"
"male","afam",1980.25,"2nd","regular+aide",509,531,"non-free","suburban","specialist","level1",9,"cauc",22,51,"1456"
"female","afam",1980.25,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1457"
"female","cauc",1977,"2nd","small",NA,NA,NA,"rural","bachelor","level1",4,"cauc",36,71,"1458"
"female","cauc",1979.75,"2nd","regular",650,674,"non-free","rural","bachelor","level1",18,"cauc",5,7,"1459"
"female","cauc",1980.25,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1460"
"male","afam",1980.25,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1461"
"female","cauc",1979.5,"2nd","regular",509,475,"free","rural","bachelor","level1",9,"cauc",9,12,"1462"
"male","afam",1979,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1463"
"male","cauc",1980.5,"2nd","small",NA,NA,"free","rural","bachelor","level3",12,"cauc",4,5,"1464"
"female","afam",1979.75,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1465"
"male","afam",1980.25,"2nd","small",577,570,"free","inner-city","bachelor","level1",14,"afam",11,22,"1466"
"female","cauc",1979.75,"2nd","regular+aide",614,607,"non-free","rural","master","level1",21,"afam",38,74,"1467"
"female","afam",1980.25,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1468"
"female","cauc",1980.25,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1469"
"female","afam",1980.5,"2nd","small",568,559,"free","inner-city","bachelor","level1",14,"afam",11,22,"1470"
"male","afam",1980.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1471"
"female","cauc",1980.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1472"
"male","afam",1980,"2nd","small",604,626,"free","inner-city","bachelor","level1",4,"afam",11,16,"1473"
"male","cauc",1980,"2nd","regular+aide",602,577,"non-free","rural","bachelor","notladder",5,"cauc",3,3,"1474"
"male","cauc",NA,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1475"
"female",NA,1980,"2nd","regular+aide",NA,NA,"non-free","suburban","master","level1",15,"cauc",22,51,"1476"
"male","other",1979.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1477"
"male","cauc",1979,"2nd","regular",550,626,NA,"rural","master","level1",11,"cauc",39,75,"1478"
"male","afam",1980,"2nd","small",593,543,"non-free","inner-city","master","level1",33,"afam",11,19,"1479"
"female","cauc",1978.5,"2nd","regular",496,499,"free","inner-city","master","level1",13,"cauc",22,53,"1480"
"male","afam",1980.25,"2nd","regular",582,611,"free","inner-city","bachelor","notladder",40,"afam",11,29,"1481"
"female","cauc",1979.75,"2nd","regular",588,603,"non-free","rural","bachelor","level1",19,"cauc",24,57,"1482"
"female","afam",1980,"2nd","regular+aide",618,557,"non-free","suburban","bachelor","level1",4,"afam",11,20,"1483"
"male","cauc",1980.25,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1484"
"female","cauc",1980.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1485"
"female","cauc",1980.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1486"
"male","cauc",1980.25,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1487"
"male","cauc",1979.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1488"
"male","afam",1980.5,"2nd","regular",517,490,"free","inner-city","bachelor","level1",30,"afam",11,32,"1489"
"male","afam",1977.75,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1490"
"female","cauc",1980.25,"2nd","regular",608,590,"non-free","suburban","bachelor","probation",3,"cauc",25,58,"1491"
"male","cauc",1980,"2nd","regular+aide",631,577,"non-free","rural","master","level1",13,"afam",4,5,"1492"
"male","cauc",1980,"2nd","regular+aide",579,603,"free","urban","bachelor","level2",12,"cauc",2,2,"1493"
"female","afam",1980.25,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1494"
"male","cauc",1978,"2nd","regular+aide",502,510,"non-free","suburban","bachelor","level1",10,"cauc",18,43,"1495"
"male","cauc",1980.5,"2nd","regular+aide",599,674,"non-free","rural","bachelor","apprentice",2,"cauc",12,35,"1496"
"female","cauc",1979.75,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1497"
"female","afam",1979.25,"2nd","regular+aide",579,584,"free","rural","bachelor","level1",8,"cauc",5,7,"1498"
"male","cauc",1980.5,"2nd","small",637,659,"free","rural","master","level3",14,"cauc",23,55,"1499"
"female","cauc",1979,"2nd","regular+aide",573,659,"free","rural","master","level1",14,"cauc",32,66,"1500"
"male","cauc",1980.5,"2nd","small",555,565,"non-free","rural","master","level1",14,"cauc",23,55,"1501"
"male","cauc",1980,"2nd","regular",669,570,"non-free","rural","bachelor","level1",15,"cauc",5,7,"1502"
"female","cauc",1980,"2nd","regular",684,632,"non-free","rural","master","level1",11,"cauc",39,75,"1503"
"male","cauc",1979,"2nd","regular+aide",NA,NA,"free","rural","master","level1",13,"afam",4,5,"1504"
"male","afam",1980.5,"2nd","regular+aide",539,545,"free","inner-city","bachelor","level1",4,"cauc",11,28,"1505"
"female","afam",1980,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1506"
"female","afam",1980,"2nd","small",709,648,"non-free","inner-city","bachelor","notladder",19,"cauc",11,14,"1507"
"male","cauc",1979.75,"2nd","regular",659,620,"non-free","rural","master","level1",11,"cauc",39,75,"1508"
"male","cauc",1980.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1509"
"male","afam",1978.75,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1510"
"male","cauc",1980.25,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1511"
"female","cauc",1980.5,"2nd","regular",586,543,"non-free","rural","master","level1",10,"cauc",6,8,"1512"
"male","cauc",1979,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1513"
"male","afam",1980.25,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1514"
"male","cauc",1979.5,"2nd","regular+aide",593,525,"non-free","urban","bachelor","notladder",17,"cauc",6,9,"1515"
"male","cauc",1980,"2nd","regular+aide",555,546,"non-free","suburban","bachelor","probation",1,"cauc",25,58,"1516"
"male","other",1979.75,"2nd","small",604,582,"free","rural","bachelor","level3",12,"cauc",4,5,"1517"
"female","cauc",1979.75,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1518"
"female","cauc",1980.5,"2nd","small",709,620,"free","rural","bachelor","level1",5,"cauc",15,39,"1519"
"female","cauc",1979.75,"2nd","small",622,620,"free","rural","bachelor","level1",6,"cauc",40,77,"1520"
"male","afam",1980.25,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1521"
"male","cauc",1980,"2nd","regular+aide",500,536,"free","rural","master","level1",4,"cauc",31,64,"1522"
"male","afam",1980.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1523"
"male","cauc",1980.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1524"
"male","cauc",1979.75,"2nd","small",508,483,"free","urban","master","apprentice",23,"cauc",6,9,"1525"
"male","afam",1980,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1526"
"male","afam",1980.25,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1527"
"male","cauc",1978.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1528"
"male","afam",1980.5,"2nd","regular",530,495,"free","suburban","bachelor","level1",7,"afam",11,25,"1529"
"female","afam",1979.75,"2nd","regular+aide",NA,NA,"free","suburban","bachelor",NA,NA,"afam",11,24,"1530"
"male","afam",1979.75,"2nd","small",511,526,"non-free","urban","master","level1",16,"cauc",2,2,"1531"
"female","cauc",1980,"2nd","small",643,639,"free","rural","bachelor","level2",33,"cauc",42,80,"1532"
"female","afam",1979.75,"2nd","small",573,540,"free","inner-city","master","level1",33,"afam",11,19,"1533"
"female","cauc",1979.75,"2nd","regular+aide",562,579,"non-free","suburban","bachelor","level1",10,"cauc",18,43,"1534"
"male","cauc",1979.75,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1535"
"female","cauc",1980,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1536"
"male","afam",1979.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1537"
"male","cauc",1980.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1538"
"female","afam",1980,"2nd","small",538,557,"free","inner-city","bachelor","level1",5,"cauc",11,27,"1539"
"female","afam",1980,"2nd","regular",515,518,"non-free","suburban","master","level1",13,"cauc",11,23,"1540"
"male","cauc",1980,"2nd","regular+aide",560,543,"free","rural","phd","level1",15,"cauc",41,78,"1541"
"female","cauc",1980,"2nd","regular",NA,NA,"non-free","rural","bachelor","level1",12,"cauc",12,34,"1542"
"male","cauc",1979.75,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1543"
"female","cauc",1979.75,"2nd","regular+aide",669,620,"non-free","urban","bachelor","notladder",17,"cauc",6,9,"1544"
"male","cauc",1979.75,"2nd","regular",569,603,"non-free","rural","master","level1",11,"cauc",39,75,"1545"
"female","cauc",1979.75,"2nd","regular",554,550,"non-free","rural","bachelor","notladder",13,"cauc",6,8,"1546"
"male","afam",1980.25,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1547"
"male","cauc",1980,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1548"
"female","afam",1978.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1549"
"male","afam",1978,"2nd","regular+aide",554,584,"free","inner-city","bachelor","level1",19,"cauc",11,32,"1550"
"female","cauc",1979,"2nd","regular+aide",637,648,"non-free","rural","bachelor","level1",11,"cauc",3,3,"1551"
"male","afam",1980,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1552"
"male","cauc",1980.5,"2nd","regular",643,603,NA,"suburban","bachelor","level1",12,"cauc",12,36,"1553"
"male","cauc",1980.75,"2nd","regular+aide",659,596,NA,"rural","bachelor","notladder",4,"afam",8,11,"1554"
"male","cauc",1979.5,"2nd","regular",532,563,"non-free","rural","bachelor","level3",14,"cauc",14,38,"1555"
"female","afam",1979.75,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1556"
"female","afam",1980,"2nd","regular+aide",573,556,"non-free","inner-city","bachelor","level1",35,"afam",11,27,"1557"
"male","afam",1980,"2nd","regular+aide",586,579,"free","inner-city","bachelor","level1",19,"cauc",11,32,"1558"
"female","cauc",1980.5,"2nd","regular+aide",627,607,"non-free","rural","master","level1",14,"cauc",32,66,"1559"
"male","cauc",1980.5,"2nd","regular",569,548,"non-free","suburban","bachelor","level1",23,"cauc",12,36,"1560"
"female","cauc",1979.75,"2nd","regular+aide",622,570,"non-free","rural","bachelor","level1",33,"cauc",39,75,"1561"
"male","other",1980.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1562"
"male","cauc",1979.5,"2nd","regular",579,579,"non-free","suburban","specialist","level1",15,"cauc",17,41,"1563"
"male","afam",1979.75,"2nd","small",588,626,"free","inner-city","bachelor","level1",14,"cauc",11,32,"1564"
"female","cauc",1979.75,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1565"
"male","afam",1978.75,"2nd","small",526,572,"free","inner-city","bachelor","level1",8,"afam",11,19,"1566"
"male","cauc",1979.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1567"
"female","cauc",1980.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1568"
"female","afam",1980.25,"2nd","regular",555,570,"free","inner-city","bachelor","level1",4,"afam",11,27,"1569"
"female","cauc",1980,"2nd","regular+aide",NA,NA,NA,"suburban","bachelor","level1",10,"cauc",18,43,"1570"
"female","cauc",1980.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1571"
"female","cauc",1980.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1572"
"male","afam",1980.25,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1573"
"male","cauc",1979.75,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1574"
"female","cauc",1980.5,"2nd","regular",582,535,"free","rural","master","level1",15,"cauc",30,63,"1575"
"female","cauc",1980.25,"2nd","regular+aide",650,674,"non-free","suburban","master","level1",15,"cauc",22,51,"1576"
"male","cauc",1979.75,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1577"
"male","cauc",1979.75,"2nd","small",611,599,"free","rural","bachelor","level1",25,"cauc",33,67,"1578"
"male","cauc",1979.5,"2nd","regular+aide",554,557,"non-free","suburban","bachelor","level1",10,"afam",11,21,"1579"
"male","cauc",1979.5,"2nd","small",591,536,"non-free","rural","master","level3",14,"cauc",23,55,"1580"
"female","cauc",1980.25,"2nd","small",547,607,"free","rural","specialist","level3",17,"cauc",39,75,"1581"
"male","cauc",1980.25,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1582"
"male","cauc",1980.5,"2nd","regular",608,611,"non-free","rural","master","level1",19,"cauc",31,64,"1583"
"female","cauc",1980.25,"2nd","small",608,632,"free","rural","bachelor","level1",8,"cauc",1,1,"1584"
"female","afam",1980,"2nd","regular+aide",596,536,"non-free","suburban","bachelor","level1",28,"afam",11,24,"1585"
"female","cauc",1980.25,"2nd","small",622,540,"non-free","suburban","master","level1",9,"cauc",25,58,"1586"
"male","afam",1979.75,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1587"
"male","afam",1979.25,"2nd","small",599,632,"free","inner-city","master","level1",14,"cauc",11,22,"1588"
"male","afam",1980.5,"2nd","small",533,565,"free","inner-city","bachelor","level1",8,"cauc",18,45,"1589"
"female","cauc",1978.25,"2nd","small",521,515,"free","rural","bachelor","apprentice",3,"cauc",30,63,"1590"
"female","afam",1980.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1591"
"female","afam",1980.5,"2nd","small",514,535,"free","inner-city","bachelor","level1",5,"cauc",11,26,"1592"
"female","cauc",1980,"2nd","regular",643,596,"non-free","rural","master","level3",18,"cauc",12,35,"1593"
"male","cauc",1979.75,"2nd","small",622,593,"non-free","rural","bachelor","level1",5,"cauc",15,39,"1594"
"male","cauc",1979.75,"2nd","regular+aide",582,587,"non-free","rural","master","level2",11,"cauc",23,55,"1595"
"female","cauc",1980,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1596"
"male","afam",1980.5,"2nd","small",602,599,"free","rural","master","notladder",39,"cauc",24,56,"1597"
"male","afam",1980.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1598"
"male","afam",1979.75,"2nd","regular+aide",604,599,"non-free","rural","bachelor","level1",8,"cauc",30,63,"1599"
"male","cauc",1980,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1600"
"male","cauc",1979.25,"2nd","regular",618,607,"free","rural","bachelor","level1",9,"cauc",9,12,"1601"
"male","cauc",1980.5,"2nd","regular+aide",552,530,"non-free","rural","master","level1",20,"cauc",12,34,"1602"
"female","cauc",1980,"2nd","regular+aide",611,NA,"non-free","suburban","bachelor","level1",12,"cauc",12,36,"1603"
"female","afam",1980.5,"2nd","regular",544,559,"free","suburban","bachelor","notladder",4,"afam",11,24,"1604"
"female","afam",1979,"2nd","small",532,540,NA,"inner-city","bachelor","level1",8,"afam",11,19,"1605"
"male","cauc",1978.75,"2nd","regular+aide",533,531,"free","rural","bachelor","level1",8,"cauc",30,63,"1606"
"male","cauc",1979.5,"2nd","regular+aide",637,607,"non-free","rural","bachelor","level1",11,"cauc",3,3,"1607"
"male","afam",1980,"2nd","small",559,570,"free","suburban","bachelor","level1",12,"afam",18,44,"1608"
"male","afam",1979,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1609"
"female","cauc",1980.75,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1610"
"female","cauc",1979.75,"2nd","small",569,590,"non-free","rural","bachelor","level1",5,"cauc",39,75,"1611"
"male","cauc",1980.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1612"
"male","cauc",1980,"2nd","small",573,582,"non-free","suburban","bachelor","apprentice",1,"cauc",22,54,"1613"
"male","afam",1980,"2nd","small",569,554,"free","rural","bachelor","level1",21,"cauc",12,35,"1614"
"female","cauc",1980,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1615"
"female","afam",1979.75,"2nd","small",557,563,"free","suburban","bachelor","level1",4,"cauc",11,20,"1616"
"female","cauc",1980.25,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1617"
"female","afam",1980.25,"2nd","regular",593,563,"free","inner-city","bachelor","probation",2,"cauc",11,33,"1618"
"male","cauc",1980.25,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1619"
"male","cauc",1980,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1620"
"male","cauc",1979,"2nd","regular+aide",NA,NA,"free","rural","master","level1",11,"cauc",35,70,"1621"
"male","afam",1980.25,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1622"
"female","cauc",1979.5,"2nd","regular+aide",622,603,"non-free","rural","bachelor","level1",8,"cauc",5,7,"1623"
"male","cauc",1980.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1624"
"male","afam",1980.5,"2nd","small",536,590,"non-free","suburban","bachelor","apprentice",2,"cauc",18,44,"1625"
"female","afam",1979.5,"2nd","regular+aide",488,499,"free","inner-city",NA,NA,NA,NA,11,27,"1626"
"female","afam",1979.75,"2nd","small",547,557,"non-free","suburban","bachelor","level1",23,"cauc",11,17,"1627"
"male","afam",1980.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1628"
"female","cauc",1980,"2nd","regular",545,517,"free","urban","bachelor","notladder",15,"cauc",6,9,"1629"
"female","cauc",1979.75,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1630"
"female","cauc",1980.25,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1631"
"male","cauc",1979,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1632"
"female","cauc",1980.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1633"
"female","afam",1979.75,"2nd","regular+aide",608,590,"free","inner-city","bachelor","level1",35,"afam",11,27,"1634"
"male","cauc",1980,"2nd","regular+aide",560,533,"non-free","suburban","master","level1",19,"cauc",22,54,"1635"
"female","cauc",1979.75,"2nd","regular",618,648,"non-free","suburban","bachelor","level1",14,"cauc",22,54,"1636"
"female","cauc",1979.25,"2nd","regular+aide",NA,NA,"free","rural","master","level1",26,"cauc",35,70,"1637"
"female","afam",1979.25,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1638"
"female","hispanic",1980,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1639"
"male","afam",1978.5,"2nd","small",604,572,"free","inner-city","bachelor","notladder",2,"afam",11,22,"1640"
"female","cauc",1980.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1641"
"female","cauc",1980,"2nd","small",596,572,"non-free","rural","bachelor","notladder",14,"cauc",35,69,"1642"
"female","afam",1980.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1643"
"female","afam",1980.25,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1644"
"female","cauc",1980,"2nd","small",550,535,"free","rural","master","level1",14,"cauc",23,55,"1645"
"male","afam",1980,"2nd","small",586,587,"free","suburban",NA,NA,NA,NA,11,24,"1646"
"male","afam",1978.5,"2nd","regular+aide",564,541,"free","inner-city",NA,NA,NA,NA,11,27,"1647"
"female","afam",1980.5,"2nd","regular",NA,NA,"free","inner-city","master","level1",9,"cauc",11,29,"1648"
"female","afam",1980.25,"2nd","regular",560,570,"free","inner-city","bachelor","level1",7,"afam",11,22,"1649"
"male","cauc",1980,"2nd","regular+aide",NA,NA,NA,"suburban","bachelor","level1",12,"afam",11,17,"1650"
"female","cauc",1979.75,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1651"
"female",NA,1980.25,"2nd","regular+aide",NA,NA,"free","inner-city","master",NA,2,"cauc",11,19,"1652"
"male","cauc",1980.25,"2nd","regular",582,593,"free","rural","master","level1",11,"cauc",21,49,"1653"
"male","cauc",1980.5,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1654"
"female","afam",1979,"2nd","regular",527,526,"free","inner-city","master","level1",30,"afam",11,26,"1655"
"female","cauc",1979.75,"2nd","small",637,721,"non-free","suburban","bachelor","level1",19,"cauc",17,41,"1656"
"female","cauc",1979,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1657"
"female","amindian",1980,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1658"
"female","cauc",1980,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1659"
"male","cauc",1980,"2nd","small",596,615,"non-free","rural","bachelor","level1",10,"cauc",3,3,"1660"
"female","cauc",1980.25,"2nd","regular",669,699,"free","rural","master","apprentice",1,"cauc",15,39,"1661"
